1234;MARIUS;Chairs;25.0
1235;HENRIKSDAL;Chairs;50.0
1236;NISSE;Chairs;49.0
1237;SKOGSTORP;Chairs;795.0
1238;FJÄLLBERGET;Chairs;995.0
1239;ANTILOP;Chairs;110.0
1240;JUSTINA;Chairs;19.0
1241;VIMUND;Chairs;299.0
1242;KULLABERG;Chairs;220.0
1243;LIDHULT;Chairs;1795.0
1244;BEKVÄM;Chairs;145.0
1245;TERJE;Chairs;79.0
1246;RÖNNINGE;Chairs;345.0
1247;LANGUR;Chairs;50.0
1248;KULLABERG;Chairs;175.0
1249;LIDKULLEN;Chairs;350.0
1250;HENRIKSDAL;Chairs;295.0
1251;LÅNGFJÄLL;Chairs;795.0
1252;MELLTORP / TEODORES;Chairs;289.0
1253;STUVA / FRITIDS;Chairs;395.0
1254;SUNNEA;Chairs;22.0
1255;ÖRFJÄLL;Chairs;225.0
1256;EKENÄS;Chairs;995.0
1257;LERHAMN;Chairs;145.0
1258;EKEDALEN;Chairs;225.0
1259;LEIFARNE;Chairs;100.0
1260;BOLMEN;Chairs;22.0
1261;POÄNG;Chairs;597.0
1262;BUSKBO;Chairs;575.0
1263;MELLTORP / TEODORES;Chairs;579.0
1264;BUSSAN;Chairs;525.0
1265;POÄNG;Chairs;425.0
1266;LEIFARNE;Chairs;195.0
1267;HAVSTEN;Chairs;1075.0
1268;SÖDERHAMN;Chairs;1425.0
1269;VEDBO;Chairs;1345.0
1270;MELLTORP / NILSOVE;Chairs;889.0
1271;LEIFARNE;Chairs;100.0
1272;MALINDA;Chairs;25.0
1273;HEMNES;Chairs;295.0
1274;BEKVÄM;Chairs;99.0
1275;VIPPÄRT;Chairs;29.0
1276;SUNNEA;Chairs;22.0
1277;ÖRFJÄLL;Chairs;225.0
1278;ÖRFJÄLL;Chairs;225.0
1279;HENRIKSDAL;Chairs;225.0
1280;SVENARNE;Chairs;795.0
1281;SAKARIAS;Chairs;175.0
1282;JÄRVFJÄLLET;Chairs;845.0
1283;POÄNG;Chairs;45.0
1284;LÅNGFJÄLL;Chairs;695.0
1285;FANBYN;Chairs;150.0
1286;INGATORP / INGOLF;Chairs;1725.0
1287;VILTO;Chairs;57.0
1288;UTTER;Chairs;25.0
1289;MELLTORP / MARIUS;Chairs;149.0
1290;SAKARIAS;Chairs;95.0
1291;ANTILOP;Chairs;25.0
1292;DJUPVIK;Chairs;100.0
1293;HILLARED;Chairs;35.0
1294;FRANKLIN;Chairs;149.0
1295;ODDBJÖRG;Chairs;28.0
1296;LÅNGFJÄLL;Chairs;745.0
1297;SVENBERTIL;Chairs;195.0
1298;LEIFARNE;Chairs;100.0
1299;NORRARYD;Chairs;260.0
1300;EKEDALEN;Chairs;345.0
1301;DELAKTIG;Chairs;1500.0
1302;MÖRBYLÅNGA / ODGER;Chairs;3475.0
1303;KARLHUGO;Chairs;595.0
1304;VALLENTUNA;Chairs;1948.0
1305;JUSTINA;Chairs;19.0
1306;ELSEBET;Chairs;39.0
1307;HERDIS;Chairs;19.0
1308;KULLABERG;Chairs;220.0
1309;HENRIKSDAL;Chairs;40.0
1310;HATTEFJÄLL;Chairs;1445.0
1311;NORDKISA;Chairs;345.0
1312;GRÖNLID;Chairs;995.0
1313;LÅNGFJÄLL;Chairs;545.0
1314;VALLENTUNA;Chairs;1468.0
1315;LÅNGFJÄLL;Chairs;645.0
1316;LEIFARNE;Chairs;275.0
1317;MAMMUT;Chairs;29.0
1318;ANTILOP;Chairs;20.0
1319;NORDMELA;Chairs;636.0
1320;CILLA;Chairs;22.0
1321;BÖRJE;Chairs;175.0
1322;GISTAD;Chairs;945.0
1323;POÄNG;Chairs;382.0
1324;LÅNGFJÄLL;Chairs;100.0
1325;EKEDALEN;Chairs;225.0
1326;MÖRBYLÅNGA / BALTSAR;Chairs;6065.0
1327;LANDSKRONA;Chairs;1995.0
1328;DELAKTIG;Chairs;2350.0
1329;LANDSKRONA;Chairs;2500.0
1330;NORDVIKEN;Chairs;225.0
1331;NORRÅKER;Chairs;395.0
1332;FANBYN;Chairs;145.0
1333;MARTIN;Chairs;34.0
1334;KORNSJÖ;Chairs;375.0
1335;LERHAMN;Chairs;979.0
1336;MELLTORP / TEODORES;Chairs;579.0
1337;BEKVÄM;Chairs;99.0
1338;STRÅFLY;Chairs;15.0
1339;TRANARÖ;Chairs;95.0
1340;MELLTORP / NISSE;Chairs;197.0
1341;FRANKLIN;Chairs;129.0
1342;GAMLARED / STEFAN;Chairs;565.0
1343;AGAM;Chairs;195.0
1344;MUREN;Chairs;1395.0
1345;LEIFARNE;Chairs;195.0
1346;HENRIKSDAL;Chairs;295.0
1347;HENRIKSDAL;Chairs;695.0
1348;LISABO / LEIFARNE;Chairs;1675.0
1349;NORRARYD;Chairs;260.0
1350;GAMLEBY;Chairs;2475.0
1351;EKEDALEN / HENRIKSDAL;Chairs;2765.0
1352;IKEA PS 2012 / JANINGE;Chairs;1795.0
1353;MÖCKELBY / FANBYN;Chairs;4145.0
1354;VIMLE;Chairs;1700.0
1355;MÖRBYLÅNGA / BALTSAR;Chairs;4675.0
1356;BORTBERG;Chairs;49.0
1357;ANTILOP;Chairs;85.0
1358;TÄRENDÖ / GUNDE;Chairs;245.0
1359;JUSTINA;Chairs;19.0
1360;AGAM;Chairs;195.0
1361;JANINGE;Chairs;180.0
1362;NORNA;Chairs;29.0
1363;LERHAMN;Chairs;145.0
1364;FREKVENS;Chairs;177.0
1365;INGOLF;Chairs;395.0
1366;EKEDALEN / EKEDALEN;Chairs;2345.0
1367;GAMLARED / LERHAMN;Chairs;685.0
1368;HAVSTEN;Chairs;1220.0
1369;IKEA PS 2012 / TEODORES;Chairs;1085.0
1370;RÅSKOG;Chairs;84.0
1371;HENRIKSDAL;Chairs;70.0
1372;EKEDALEN / EKEDALEN;Chairs;1695.0
1373;RÅSKOG;Chairs;84.0
1374;BRORINGE;Chairs;95.0
1375;NOMINELL;Chairs;125.0
1376;YNGVAR;Chairs;475.0
1377;YPPERLIG / NILSOVE;Chairs;2575.0
1378;LISABO / ODGER;Chairs;1875.0
1379;LANGUR;Chairs;110.0
1380;LEIFARNE;Chairs;275.0
1381;EKEDALEN / BERNHARD;Chairs;5465.0
1382;INGATORP / INGOLF;Chairs;2615.0
1383;EKEDALEN;Chairs;395.0
1384;SAKARIAS;Chairs;95.0
1385;ÖVRARYD / JANINGE;Chairs;1535.0
1386;KOLON;Chairs;150.0
1387;ANTILOP;Chairs;20.0
1388;FRANKLIN;Chairs;149.0
1389;FLISAT;Chairs;89.0
1390;LANGUR;Chairs;55.0
1391;VEDBO;Chairs;695.0
1392;INGATORP;Chairs;445.0
1393;LANGUR;Chairs;400.0
1394;INGOLF;Chairs;220.0
1395;MÄSTERBY;Chairs;145.0
1396;VATTVIKEN;Chairs;995.0
1397;JANINGE;Chairs;595.0
1398;HATTEFJÄLL;Chairs;1045.0
1399;VEBERÖD;Chairs;327.0
1400;LANEBERG / EKEDALEN;Chairs;1595.0
1401;EKEDALEN / EKEDALEN;Chairs;2345.0
1402;STOLJAN;Chairs;220.0
1403;NORDEN / RÅSKOG;Chairs;1067.0
1404;EKEDALEN / EKEDALEN;Chairs;2375.0
1405;LANGUR;Chairs;35.0
1406;HATTEFJÄLL;Chairs;1295.0
1407;SKOGSTA / NORRARYD;Chairs;3555.0
1408;INGATORP / INGOLF;Chairs;1725.0
1409;HENRIKSDAL;Chairs;70.0
1410;JÄRVFJÄLLET;Chairs;150.0
1411;SVENBERTIL;Chairs;310.0
1412;EKERÖ;Chairs;795.0
1413;TROLLBERGET;Chairs;495.0
1414;POÄNG;Chairs;1210.0
1415;LIDHULT;Chairs;2500.0
1416;SVENBERTIL;Chairs;100.0
1417;INGATORP / HENRIKSDAL;Chairs;2625.0
1418;HENRIKSDAL;Chairs;295.0
1419;MÖRBYLÅNGA / VOLFGANG;Chairs;4745.0
1420;LISABO / SVENBERTIL;Chairs;1675.0
1421;LANDSKRONA;Chairs;1395.0
1422;MELLTORP / JANINGE;Chairs;919.0
1423;POÄNG;Chairs;1210.0
1424;BRORINGE;Chairs;95.0
1425;HEMNES;Chairs;395.0
1426;MÖRBYLÅNGA / BERNHARD;Chairs;6965.0
1427;TORSBY / BERNHARD;Chairs;3875.0
1428;LISABO / ODGER;Chairs;1875.0
1429;RYDEBÄCK/BACKARYD / JANINGE;Chairs;1215.0
1430;LIDHULT;Chairs;3032.0
1431;KIVIK;Chairs;1300.0
1432;YNGVAR;Chairs;395.0
1433;TORSBY / VOLFGANG;Chairs;2395.0
1434;NORDVIKEN;Chairs;275.0
1435;NORDVIKEN / RÖNNINGE;Chairs;2875.0
1436;FUSION;Chairs;1196.0
1437;LERHAMN;Chairs;979.0
1438;BEKVÄM;Chairs;195.0
1439;MELLTORP / NISSE;Chairs;297.0
1440;EKEDALEN / EKEDALEN;Chairs;1695.0
1441;NORBERG / NISSE;Chairs;324.0
1442;TROGEN;Chairs;89.0
1443;FLISAT;Chairs;139.0
1444;RÅSKOG;Chairs;175.0
1445;NISSE;Chairs;99.0
1446;MELLTORP / TEODORES;Chairs;499.0
1447;HILLARED;Chairs;35.0
1448;LERHAMN;Chairs;589.0
1449;EKEDALEN / EKEDALEN;Chairs;1695.0
1450;HENRIKSDAL;Chairs;70.0
1451;EKEDALEN;Chairs;345.0
1452;EKEDALEN;Chairs;225.0
1453;MELLTORP / MARIUS;Chairs;299.0
1454;STUVA / FÖLJA;Chairs;385.0
1455;POÄNG;Chairs;134.0
1456;NORRÅKER;Chairs;145.0
1457;GAMLEBY;Chairs;295.0
1458;INGATORP / INGOLF;Chairs;2615.0
1459;NORSBORG;Chairs;1740.0
1460;HENRIKSDAL;Chairs;395.0
1461;EKEDALEN / EKEDALEN;Chairs;1640.0
1462;HENRIKSDAL;Chairs;70.0
1463;EKEDALEN;Chairs;345.0
1464;GLENN;Chairs;445.0
1465;TINGBY / LEIFARNE;Chairs;2165.0
1466;LISABO / RÖNNINGE;Chairs;2075.0
1467;FÄRLÖV;Chairs;1196.0
1468;TORSBY / LEIFARNE;Chairs;1675.0
1469;NORRÅKER / NORRÅKER;Chairs;1385.0
1470;MÖRBYLÅNGA / TOSSBERG;Chairs;5465.0
1471;EKEDALEN / TOBIAS;Chairs;3065.0
1472;NORRÅKER / NORRARYD;Chairs;1266.0
1473;LANEBERG / KARLJAN;Chairs;1195.0
1474;BERNHARD;Chairs;745.0
1475;VEDBO;Chairs;595.0
1476;GRÖNLID;Chairs;1195.0
1477;MÖRBYLÅNGA / BERNHARD;Chairs;5275.0
1478;INGATORP / INGOLF;Chairs;3015.0
1479;DELAKTIG;Chairs;2700.0
1480;HATTEFJÄLL;Chairs;150.0
1481;KIVIK;Chairs;2600.0
1482;BRORINGE;Chairs;95.0
1483;GRUVBYN;Chairs;545.0
1484;MÖRBYLÅNGA / LEIFARNE;Chairs;3665.0
1485;SVENBERTIL;Chairs;275.0
1486;INGATORP / INGATORP;Chairs;2725.0
1487;MÖRBYLÅNGA / LEIFARNE;Chairs;3075.0
1488;VANGSTA / TEODORES;Chairs;845.0
1489;BERNHARD;Chairs;745.0
1490;MÖRBYLÅNGA / BERNHARD;Chairs;6965.0
1491;SVENBERTIL;Chairs;100.0
1492;NORRÅKER / RÖNNINGE;Chairs;1085.0
1493;NORDVIKEN / NORDVIKEN;Chairs;2395.0
1494;BLÅMES;Chairs;375.0
1495;MÖRBYLÅNGA / BERNHARD;Chairs;5275.0
1496;TINGBY / LEIFARNE;Chairs;2165.0
1497;INGATORP / INGOLF;Chairs;2725.0
1498;EKEDALEN / HENRIKSDAL;Chairs;1975.0
1499;EKEDALEN / BERNHARD;Chairs;5465.0
1500;EKEDALEN / HENRIKSDAL;Chairs;2765.0
1501;TOBIAS;Chairs;345.0
1502;NORRÅKER / RÖNNINGE;Chairs;1976.0
1503;VOLFGANG;Chairs;175.0
1504;NORDVIKEN / NORDVIKEN;Chairs;3345.0
1505;JANINGE;Chairs;225.0
1506;VÄSTANBY/VÄSTANÅ / BERNHARD;Chairs;4295.0
1507;MÖRBYLÅNGA / BERNHARD;Chairs;5275.0
1508;GRUVBYN;Chairs;545.0
1509;VOLFGANG;Chairs;375.0
1510;LANEBERG / KARLJAN;Chairs;1195.0
1511;MELLTORP / ADDE;Chairs;359.0
1512;EKEDALEN / EKEDALEN;Chairs;2345.0
1513;VANGSTA / TEODORES;Chairs;925.0
1514;URBAN;Chairs;225.0
1515;NORRARYD;Chairs;395.0
1516;INGATORP / INGOLF;Chairs;3015.0
1517;VOLFGANG;Chairs;375.0
1518;LANGUR;Chairs;345.0
1519;JANINGE;Chairs;595.0
1520;NORRÅKER / NORRARYD;Chairs;1636.0
1521;MELLTORP / JANINGE;Chairs;1099.0
1522;JANINGE;Chairs;225.0
1523;BERNHARD;Chairs;745.0
1524;LANGUR;Chairs;235.0
1525;NORRNÄS;Chairs;325.0
1526;NORRÅKER / NORRARYD;Chairs;915.0
1527;INGOLF;Chairs;275.0
1528;MELLTORP / TEODORES;Chairs;249.0
1529;YNGVAR;Chairs;399.0
1530;YPPERLIG;Chairs;195.0
1531;BERNHARD;Chairs;745.0
1532;FJÄLLBERGET;Chairs;995.0
1533;EKEDALEN / HENRIKSDAL;Chairs;2765.0
1534;NORRÅKER / NORRÅKER;Chairs;1266.0
1535;EKEDALEN / EKEDALEN;Chairs;2176.0
1536;MÄSTERBY;Chairs;145.0
1537;INGATORP / INGOLF;Chairs;2725.0
1538;EKEDALEN / ODGER;Chairs;1975.0
1539;NORRÅKER / RÖNNINGE;Chairs;1085.0
1540;BALSBERGET;Chairs;210.0
1541;LANEBERG / KARLJAN;Chairs;1195.0
1542;ERNFRID;Chairs;145.0
1543;INGATORP / INGATORP;Chairs;2725.0
1544;HENRIKSDAL;Chairs;595.0
1545;INGATORP / INGATORP;Chairs;3225.0
1546;VÄSTANBY/VÄSTANÅ / BERNHARD;Chairs;4295.0
1547;SLÄHULT/DALSHULT / LEIFARNE;Chairs;1975.0
1548;INGATORP / SAKARIAS;Chairs;4025.0
1549;NORRÅKER / NORRARYD;Chairs;915.0
1550;NORRÅKER / NORRÅKER;Chairs;1266.0
1551;POÄNG;Chairs;995.0
1552;MÖRBYLÅNGA / VOLFGANG;Chairs;4745.0
1553;EKEDALEN / EKEDALEN;Chairs;1245.0
1554;MÖRBYLÅNGA / ODGER;Chairs;4265.0
1555;NORRÅKER / NORRARYD;Chairs;1636.0
1556;NORDVIKEN / NORDVIKEN;Chairs;3345.0
1557;RÅSKOG;Chairs;175.0
1558;HENRIKSDAL;Chairs;435.0
1559;GRÖNLID;Chairs;2200.0
1560;LISABO / RÖNNINGE;Chairs;2075.0
1561;NORDVIKEN / HENRIKSDAL;Chairs;2675.0
1562;NORDVIKEN / LEIFARNE;Chairs;2275.0
1563;VEDBO / VEDBO;Chairs;5865.0
1564;LISABO / JANINGE;Chairs;1595.0
1565;EKEDALEN / LEIFARNE;Chairs;1575.0
1566;EKEDALEN / ODGER;Chairs;2765.0
1567;EKEDALEN / HENRIKSDAL;Chairs;2765.0
1568;LISABO / SVENBERTIL;Chairs;1475.0
1569;TINGBY / NILSOVE;Chairs;2575.0
1570;NORDVIKEN / LEIFARNE;Chairs;3165.0
1571;DIETMAR;Chairs;175.0
1572;MÖCKELBY / NORRARYD;Chairs;4055.0
1573;MÖCKELBY / HENRIKSDAL;Chairs;4265.0
1574;MÖRBYLÅNGA / ODGER;Chairs;4265.0
1575;NORDVIKEN / NORDVIKEN;Chairs;2395.0
1576;POÄNG;Chairs;995.0
1577;VÄSTANBY/VÄSTANÅ / LEIFARNE;Chairs;2095.0
1578;RYDEBÄCK/BACKARYD / JANINGE;Chairs;1395.0
1579;EKEDALEN / ODGER;Chairs;1149.0
1580;EKEDALEN / HENRIKSDAL;Chairs;4565.0
1581;EKEDALEN / ODGER;Chairs;1975.0
1582;EKEDALEN / ODGER;Chairs;1975.0
1583;MÖRBYLÅNGA / VOLFGANG;Chairs;3795.0
1584;MÖCKELBY / HENRIKSDAL;Chairs;4265.0
1585;EKEDALEN / EKEDALEN;Chairs;2176.0
1586;NORDVIKEN / NORRARYD;Chairs;2535.0
1587;DIETMAR;Chairs;175.0
1588;EKEDALEN / ODGER;Chairs;2765.0
1589;MÖCKELBY / ODGER;Chairs;4265.0
1590;INGATORP / INGATORP;Chairs;3225.0
1591;MÖRBYLÅNGA / VOLFGANG;Chairs;3795.0
1592;EKEDALEN / BERNHARD;Chairs;3775.0
1593;NORRÅKER / RÖNNINGE;Chairs;1976.0
1594;NORDVIKEN / LEIFARNE;Chairs;3165.0
1595;FANBYN;Chairs;125.0
1596;NORDVIKEN / RÖNNINGE;Chairs;2875.0
1597;NORDVIKEN / NORRARYD;Chairs;2535.0
1598;EKEDALEN / BERNHARD;Chairs;5465.0
1599;MÖRBYLÅNGA / ODGER;Chairs;3475.0
1600;LANEBERG / SVENBERTIL;Chairs;1475.0
1601;NORDVIKEN / LEIFARNE;Chairs;2275.0
1602;JONAXEL;Chests of drawers & drawer units;135.0
1603;BRYGGJA;Chests of drawers & drawer units;1295.0
1604;HELMER;Chests of drawers & drawer units;175.0
1605;PLATSA;Chests of drawers & drawer units;443.0
1606;LENNART;Chests of drawers & drawer units;49.0
1607;MALM;Chests of drawers & drawer units;555.0
1608;RAST;Chests of drawers & drawer units;139.0
1609;SONGESAND;Chests of drawers & drawer units;695.0
1610;MALM;Chests of drawers & drawer units;295.0
1611;KOPPANG;Chests of drawers & drawer units;395.0
1612;HEMNES;Chests of drawers & drawer units;1095.0
1613;MALM;Chests of drawers & drawer units;165.0
1614;KULLEN;Chests of drawers & drawer units;89.0
1615;MALM;Chests of drawers & drawer units;495.0
1616;BRIMNES;Chests of drawers & drawer units;325.0
1617;ASKVOLL;Chests of drawers & drawer units;245.0
1618;ALEX;Chests of drawers & drawer units;550.0
1619;NIKKEBY;Chests of drawers & drawer units;345.0
1620;BRIMNES;Chests of drawers & drawer units;445.0
1621;KULLEN;Chests of drawers & drawer units;199.0
1622;LOTE;Chests of drawers & drawer units;115.0
1623;HEMNES;Chests of drawers & drawer units;645.0
1624;MALM;Chests of drawers & drawer units;425.0
1625;KULLEN;Chests of drawers & drawer units;299.0
1626;HEMNES;Chests of drawers & drawer units;375.0
1627;MALM;Chests of drawers & drawer units;495.0
1628;ASKVOLL;Chests of drawers & drawer units;345.0
1629;JONAXEL;Chests of drawers & drawer units;180.0
1630;JONAXEL;Chests of drawers & drawer units;135.0
1631;ALEX;Chests of drawers & drawer units;345.0
1632;HEMNES;Chests of drawers & drawer units;895.0
1633;NIKKEBY;Chests of drawers & drawer units;295.0
1634;ASKVOLL;Chests of drawers & drawer units;175.0
1635;TYSSEDAL;Chests of drawers & drawer units;945.0
1636;NORDMELA;Chests of drawers & drawer units;716.0
1637;ROTHULT;Chests of drawers & drawer units;95.0
1638;TYSSEDAL;Chests of drawers & drawer units;1045.0
1639;BJÖRKSNÄS;Chests of drawers & drawer units;1295.0
1640;MALM;Chests of drawers & drawer units;115.0
1641;SONGESAND;Chests of drawers & drawer units;495.0
1642;VISTHUS;Chests of drawers & drawer units;845.0
1643;KLIMPEN;Chests of drawers & drawer units;200.0
1644;MICKE;Chests of drawers & drawer units;245.0
1645;JONAXEL;Chests of drawers & drawer units;115.0
1646;JONAXEL;Chests of drawers & drawer units;170.0
1647;NORDMELA;Chests of drawers & drawer units;636.0
1648;TRYSIL;Chests of drawers & drawer units;445.0
1649;NORDLI;Chests of drawers & drawer units;1300.0
1650;HEMNES;Chests of drawers & drawer units;70.0
1651;SUMMERA;Chests of drawers & drawer units;49.0
1652;VISTHUS;Chests of drawers & drawer units;521.5
1653;PLATSA;Chests of drawers & drawer units;456.0
1654;NORDLI;Chests of drawers & drawer units;1860.0
1655;BUSUNGE;Chests of drawers & drawer units;395.0
1656;SONGESAND;Chests of drawers & drawer units;645.0
1657;BEKANT;Chests of drawers & drawer units;844.0
1658;STUVA / FRITIDS;Chests of drawers & drawer units;545.0
1659;GODISHUS;Chests of drawers & drawer units;295.0
1660;NORDLI;Chests of drawers & drawer units;920.0
1661;PLATSA;Chests of drawers & drawer units;499.0
1662;IDÅSEN;Chests of drawers & drawer units;690.0
1663;PLATSA;Chests of drawers & drawer units;356.0
1664;MICKE;Chests of drawers & drawer units;245.0
1665;JONAXEL;Chests of drawers & drawer units;150.0
1666;NORDLI;Chests of drawers & drawer units;900.0
1667;ALEX;Chests of drawers & drawer units;545.0
1668;JONAXEL;Chests of drawers & drawer units;200.0
1669;STUVA / FRITIDS;Chests of drawers & drawer units;730.0
1670;NORDLI;Chests of drawers & drawer units;460.0
1671;NORDLI;Chests of drawers & drawer units;240.0
1672;JONAXEL;Chests of drawers & drawer units;160.0
1673;BUSUNGE;Chests of drawers & drawer units;395.0
1674;TYSSEDAL;Chests of drawers & drawer units;945.0
1675;NORDLI;Chests of drawers & drawer units;1880.0
1676;STUVA / FRITIDS;Chests of drawers & drawer units;415.0
1677;SONGESAND;Chests of drawers & drawer units;595.0
1678;NORDLI;Chests of drawers & drawer units;920.0
1679;NORDLI;Chests of drawers & drawer units;500.0
1680;NORDLI;Chests of drawers & drawer units;920.0
1681;NORDLI;Chests of drawers & drawer units;380.0
1682;NORDLI;Chests of drawers & drawer units;320.0
1683;PLATSA;Chests of drawers & drawer units;398.0
1684;ERIK;Chests of drawers & drawer units;395.0
1685;JONAXEL;Chests of drawers & drawer units;195.0
1686;JONAXEL;Chests of drawers & drawer units;230.0
1687;NORDLI;Chests of drawers & drawer units;980.0
1688;NORDLI;Chests of drawers & drawer units;1540.0
1689;NORDLI;Chests of drawers & drawer units;960.0
1690;NORDLI;Chests of drawers & drawer units;620.0
1691;NORDLI;Chests of drawers & drawer units;1220.0
1692;GALANT;Chests of drawers & drawer units;825.0
1693;NORDLI;Chests of drawers & drawer units;1860.0
1694;KLIMPEN;Chests of drawers & drawer units;495.0
1695;NORDLI;Chests of drawers & drawer units;240.0
1696;NORDLI;Chests of drawers & drawer units;380.0
1697;JONAXEL;Chests of drawers & drawer units;140.0
1698;GALANT;Chests of drawers & drawer units;1795.0
1699;NORDLI;Chests of drawers & drawer units;1640.0
1700;ERIK;Chests of drawers & drawer units;395.0
1701;NORDLI;Chests of drawers & drawer units;320.0
1702;STUVA / FRITIDS;Chests of drawers & drawer units;375.0
1703;NORDLI;Chests of drawers & drawer units;1640.0
1704;NORDLI;Chests of drawers & drawer units;580.0
1705;NORDLI;Chests of drawers & drawer units;200.0
1706;IDÅSEN;Chests of drawers & drawer units;595.0
1707;NORDLI;Chests of drawers & drawer units;1060.0
1708;NORDLI;Chests of drawers & drawer units;320.0
1709;BEKANT;Chests of drawers & drawer units;1000.0
1710;BEKANT;Chests of drawers & drawer units;939.0
1711;BEKANT;Chests of drawers & drawer units;905.0
1712;NORDLI;Chests of drawers & drawer units;400.0
1713;NORDLI;Chests of drawers & drawer units;1060.0
1714;NORDLI;Chests of drawers & drawer units;1220.0
1715;NORDLI;Chests of drawers & drawer units;1320.0
1716;NORDLI;Chests of drawers & drawer units;140.0
1717;NORDLI;Chests of drawers & drawer units;1060.0
1718;NORDLI;Chests of drawers & drawer units;1580.0
1719;NORDLI;Chests of drawers & drawer units;320.0
1720;NORDLI;Chests of drawers & drawer units;1060.0
1721;NORDLI;Chests of drawers & drawer units;620.0
1722;NORDLI;Chests of drawers & drawer units;240.0
1723;NORDLI;Chests of drawers & drawer units;980.0
1724;NORDLI;Chests of drawers & drawer units;1320.0
1725;NORDLI;Chests of drawers & drawer units;1080.0
1726;NORDLI;Chests of drawers & drawer units;1320.0
1727;SMÅGÖRA;Children's furniture;495.0
1728;POÄNG;Children's furniture;179.0
1729;TROFAST;Children's furniture;245.0
1730;LOBERGET / SIBBEN;Children's furniture;95.0
1731;LÄTT;Children's furniture;135.0
1732;MAMMUT;Children's furniture;129.0
1733;MAMMUT;Children's furniture;59.0
1734;MAMMUT;Children's furniture;59.0
1735;MAMMUT;Children's furniture;149.0
1736;CIRKUSTÄLT;Children's furniture;79.0
1737;UTTER;Children's furniture;45.0
1738;MAMMUT;Children's furniture;59.0
1739;MAMMUT;Children's furniture;29.0
1740;TROFAST;Children's furniture;365.0
1741;MAMMUT;Children's furniture;59.0
1742;FÖRSIKTIG;Children's furniture;15.0
1743;MAMMUT;Children's furniture;129.0
1744;STRANDMON;Children's furniture;495.0
1745;MICKE;Children's furniture;175.0
1746;SUNDVIK;Children's furniture;245.0
1747;FLISAT;Children's furniture;349.0
1748;PÅHL;Children's furniture;125.0
1749;ÖRFJÄLL;Children's furniture;195.0
1750;MICKE;Children's furniture;451.0
1751;TROFAST;Children's furniture;155.0
1752;POÄNG;Children's furniture;179.0
1753;MAMMUT;Children's furniture;29.0
1754;IKEA PS LÖMSK;Children's furniture;345.0
1755;SLÄKT;Children's furniture;425.0
1756;TROFAST;Children's furniture;350.0
1757;SUNDVIK;Children's furniture;175.0
1758;TROFAST;Children's furniture;395.0
1759;BUSA;Children's furniture;49.0
1760;MICKE;Children's furniture;276.0
1761;STUVA / FRITIDS;Children's furniture;425.0
1762;STUVA / FRITIDS;Children's furniture;395.0
1763;TROFAST;Children's furniture;195.0
1764;FLISAT;Children's furniture;139.0
1765;SUNDVIK;Children's furniture;125.0
1766;RESÖ;Children's furniture;205.0
1767;TROFAST;Children's furniture;195.0
1768;GODISHUS;Children's furniture;295.0
1769;TROFAST;Children's furniture;275.0
1770;STUVA / FRITIDS;Children's furniture;1545.0
1771;GODISHUS;Children's furniture;395.0
1772;ÖRFJÄLL;Children's furniture;195.0
1773;TROGEN;Children's furniture;89.0
1774;TROFAST;Children's furniture;125.0
1775;BUSSAN;Children's furniture;525.0
1776;FLISAT;Children's furniture;89.0
1777;BUSUNGE;Children's furniture;395.0
1778;PÅHL;Children's furniture;100.0
1779;BOLMEN;Children's furniture;22.0
1780;BUSA;Children's furniture;89.0
1781;TROFAST;Children's furniture;365.0
1782;TROFAST;Children's furniture;250.0
1783;AGAM;Children's furniture;195.0
1784;SUNDVIK;Children's furniture;140.0
1785;PÅHL;Children's furniture;395.0
1786;TROFAST;Children's furniture;350.0
1787;SUNDVIK;Children's furniture;1095.0
1788;TROFAST;Children's furniture;15.0
1789;FLISAT;Children's furniture;449.0
1790;LANGUR;Children's furniture;345.0
1791;TROFAST;Children's furniture;30.0
1792;BUSUNGE;Children's furniture;645.0
1793;VIMUND;Children's furniture;299.0
1794;SUNDVIK;Children's furniture;125.0
1795;BUSUNGE;Children's furniture;645.0
1796;TROFAST;Children's furniture;475.0
1797;STUVA / FRITIDS;Children's furniture;830.0
1798;TROFAST;Children's furniture;10.0
1799;TROFAST;Children's furniture;25.0
1800;LANGUR;Children's furniture;35.0
1801;UTTER;Children's furniture;25.0
1802;YPPERLIG;Children's furniture;665.0
1803;ÖRFJÄLL;Children's furniture;195.0
1804;STUVA / FRITIDS;Children's furniture;1225.0
1805;PÅHL;Children's furniture;450.0
1806;BUSUNGE;Children's furniture;395.0
1807;TROFAST;Children's furniture;15.0
1808;TROFAST;Children's furniture;5.0
1809;STUVA / FRITIDS;Children's furniture;375.0
1810;SUNDVIK;Children's furniture;1095.0
1811;TROFAST;Children's furniture;55.0
1812;TROFAST;Children's furniture;275.0
1813;STUVA / FRITIDS;Children's furniture;415.0
1814;PÅHL;Children's furniture;295.0
1815;PÅHL;Children's furniture;325.0
1816;JULES;Children's furniture;255.0
1817;TROFAST;Children's furniture;385.0
1818;STUVA;Children's furniture;175.0
1819;BUNSÖ;Children's furniture;69.0
1820;STUVA / FRITIDS;Children's furniture;675.0
1821;STUVA / FRITIDS;Children's furniture;545.0
1822;LANGUR;Children's furniture;400.0
1823;TROFAST;Children's furniture;150.0
1824;TROFAST;Children's furniture;240.0
1825;POÄNG;Children's furniture;45.0
